1b24ff2,DR3,2024-08-19 12:30:07,226/8###############,865.7,-99,351,-3,4,4/5
2b24ff2,DR8,2024-08-19 12:30:12,646/2###############,868.0,-122,298,0,4,1/3
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:30:24,677/20##############,868.0,-116,328,0,4,4/8
4b24ff2,DR0,2024-08-19 12:30:57,45/8###############################################,865.9,-118,439,-15,5,4/7
2b24ff2,DR8,2024-08-19 12:30:59,646/2##############################################,868.0,-130,295,0,4,1/3
1b24ff2,DR10,2024-08-19 12:30:59,1002/14#############,868.6,-91,-1680,0,6,1/3
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:31:16,677/20#############################################,868.0,-121,324,0,4,4/8
4b24ff2,DR0,2024-08-19 12:31:46,45/8################,865.9,-117,439,-11,5,4/8
1b24ff2,DR1,2024-08-19 12:31:47,250/2###############,866.1,-107,357,11,6,4/5
3b24ff2,DR8,2024-08-19 12:32:05,677/20##############,868.0,-117,324,0,4,1/3
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:32:26,646/2###############,868.6,-129,-1652,0,6,5/6
1b24ff2,DR4,2024-08-19 12:32:37,263/8###############,866.1,-105,348,13,6,4/5
3b24ff2,DR8,2024-08-19 12:32:57,677/20#############################################,868.0,-114,322,0,4,1/3
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:33:12,646/2##############################################,868.6,-124,-1657,0,6,5/6
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:33:26,178/8###############,868.0,-125,336,0,4,5/6
1b24ff2,DR3,2024-08-19 12:33:27,244/14##############,865.7,-95,351,8,4,4/5
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:33:44,677/20##############,868.0,-112,324,0,4,5/6
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:34:16,178/8##############################################,868.0,-126,350,0,4,5/6
1b24ff2,DR1,2024-08-19 12:34:18,221/8###############,866.1,-104,357,13,6,4/5
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:34:35,677/20#############################################,868.0,-110,323,0,4,5/6
2b24ff2,DR11,2024-08-19 12:34:41,646/2###############,868.6,-127,-1659,0,6,4/6
1b24ff2,DR5,2024-08-19 12:35:07,263/2###############,865.7,-101,351,-7,4,4/5
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:35:26,677/20##############################################################################################,868.0,-112,319,0,4,5/6
2b24ff2,DR11,2024-08-19 12:35:27,646/2##############################################,868.6,-125,-1655,0,6,4/6
4b24ff2,DR9,2024-08-19 12:35:56,178/8###############,868.0,-128,349,0,4,4/6
1b24ff2,DR1,2024-08-19 12:35:58,244/14##############,865.7,-97,357,0,4,4/5
2b24ff2,DR11,2024-08-19 12:36:14,646/2###############################################################################################,868.6,-131,-1652,0,6,4/6
3b24ff2,DR9,2024-08-19 12:36:14,677/20##############,868.0,-109,321,0,4,4/6
4b24ff2,DR9,2024-08-19 12:36:47,178/8##############################################,868.0,-122,352,0,4,4/6
1b24ff2,DR11,2024-08-19 12:36:49,1024/14#############,868.6,-92,-1645,0,6,4/6
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:36:57,646/2###############,868.6,-126,-1657,0,6,4/8
3b24ff2,DR9,2024-08-19 12:37:05,677/20#############################################,868.0,-112,320,0,4,4/6
1b24ff2,DR2,2024-08-19 12:37:37,265/2###############,865.9,-109,355,8,5,4/5
4b24ff2,DR9,2024-08-19 12:37:38,178/8###############################################################################################,868.0,-124,350,0,4,4/6
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:37:43,646/2##############################################,868.6,-123,-1650,0,6,4/8
3b24ff2,DR9,2024-08-19 12:37:57,677/20##############################################################################################,868.0,-111,320,0,4,4/6
