2024-07-25 19:45:38,50,868.0,-105,430,0,4,1/3
2024-07-25 19:45:47,51,868.0,-104,449,0,4,1/3
2024-07-25 19:45:56,52,868.0,-105,433,0,4,1/3
2024-07-25 19:46:05,53,868.0,-109,425,0,4,1/3
2024-07-25 19:46:14,54,868.0,-113,426,0,4,1/3
2024-07-25 19:46:23,55,868.0,-119,443,0,4,1/3
2024-07-25 19:46:33,56,868.0,-123,434,0,4,1/3
2024-07-25 19:46:41,57,868.0,-117,446,0,4,1/3
2024-07-25 19:46:51,58,868.0,-120,424,0,4,1/3
2024-07-25 19:47:00,59,868.0,-123,441,0,4,1/3
2024-07-25 19:47:09,60,868.0,-116,430,0,4,1/3
2024-07-25 19:47:18,61,868.0,-123,433,0,4,1/3
2024-07-25 19:47:27,62,868.0,-123,426,0,4,1/3
2024-07-25 19:47:36,63,868.0,-131,445,0,4,1/3
2024-07-25 19:47:45,64,868.0,-129,441,0,4,1/3
2024-07-25 19:47:54,65,868.0,-136,448,0,4,1/3
2024-07-25 19:48:03,66,868.0,-129,444,0,4,1/3
2024-07-25 19:48:12,67,868.0,-126,447,0,4,1/3
2024-07-25 19:48:21,68,868.0,-126,441,0,4,1/3
2024-07-25 19:48:30,69,868.0,-127,439,0,4,1/3
2024-07-25 19:48:39,70,868.0,-126,451,0,4,1/3
2024-07-25 19:48:48,71,868.0,-124,434,0,4,1/3
2024-07-25 19:48:57,72,868.0,-122,443,0,4,1/3
2024-07-25 19:49:06,73,868.0,-121,437,0,4,1/3
2024-07-25 19:49:15,74,868.0,-127,450,0,4,1/3
2024-07-25 19:49:25,75,868.0,-125,430,0,4,1/3
2024-07-25 19:49:34,76,868.0,-127,436,0,4,1/3
2024-07-25 19:49:43,77,868.0,-123,428,0,4,1/3
2024-07-25 19:49:51,78,868.0,-128,442,0,4,1/3
2024-07-25 19:50:01,79,868.0,-126,444,0,4,1/3
2024-07-25 19:50:09,80,868.0,-127,442,0,4,1/3
2024-07-25 19:50:19,81,868.0,-123,444,0,4,1/3
2024-07-25 19:50:28,82,868.0,-122,458,0,4,1/3
2024-07-25 19:50:37,83,868.0,-122,429,0,4,1/3
2024-07-25 19:50:46,84,868.0,-129,439,0,4,1/3
2024-07-25 19:50:55,85,868.0,-128,438,0,4,1/3
2024-07-25 19:51:04,86,868.0,-129,446,0,4,1/3
2024-07-25 19:51:13,87,868.0,-131,455,0,4,1/3
2024-07-25 19:51:22,88,868.0,-126,440,0,4,1/3
2024-07-25 19:51:31,89,868.0,-135,453,0,4,1/3
2024-07-25 19:51:40,90,868.0,-130,441,0,4,1/3
2024-07-25 19:51:58,92,868.0,-119,440,0,4,1/3
2024-07-25 19:52:07,93,868.0,-128,440,0,4,1/3
2024-07-25 19:52:16,94,868.0,-127,435,0,4,1/3
2024-07-25 19:52:25,95,868.0,-125,431,0,4,1/3
2024-07-25 19:52:34,96,868.0,-129,437,0,4,1/3
2024-07-25 19:52:43,97,868.0,-126,445,0,4,1/3
2024-07-25 19:52:52,98,868.0,-119,441,0,4,1/3
2024-07-25 19:53:02,99,868.0,-116,429,0,4,1/3
2024-07-25 19:53:10,100,868.0,-117,444,0,4,1/3
2024-07-25 19:53:20,101,868.0,-123,447,0,4,1/3
2024-07-25 19:53:28,102,868.0,-130,447,0,4,1/3
2024-07-25 19:53:37,103,868.0,-132,449,0,4,1/3
2024-07-25 19:53:46,104,868.0,-126,445,0,4,1/3
2024-07-25 19:53:55,105,868.0,-122,447,0,4,1/3
2024-07-25 19:54:05,106,868.0,-125,436,0,4,1/3
2024-07-25 19:54:13,107,868.0,-131,450,0,4,1/3
2024-07-25 19:54:23,108,868.0,-120,438,0,4,1/3
2024-07-25 19:54:32,109,868.0,-122,433,0,4,1/3
2024-07-25 19:54:41,110,868.0,-130,461,0,4,1/3
2024-07-25 19:54:50,111,868.0,-132,463,0,4,1/3
2024-07-25 19:54:59,112,868.0,-131,450,0,4,1/3
2024-07-25 19:55:08,113,868.0,-123,448,0,4,1/3
2024-07-25 19:55:26,115,868.0,-128,444,0,4,1/3
2024-07-25 19:55:35,116,868.0,-131,444,0,4,1/3
2024-07-25 19:55:44,117,868.0,-130,448,0,4,1/3
2024-07-25 19:55:53,118,868.0,-132,457,0,4,1/3
2024-07-25 19:56:12,120,868.0,-124,429,0,4,1/3
2024-07-25 19:56:30,122,868.0,-132,440,0,4,1/3
2024-07-25 19:56:38,123,868.0,-135,442,0,4,1/3
2024-07-25 19:56:47,124,868.0,-130,442,0,4,1/3
2024-07-25 19:56:56,125,868.0,-130,444,0,4,1/3
2024-07-25 19:57:05,126,868.0,-134,449,0,4,1/3
2024-07-25 19:57:15,127,868.0,-127,438,0,4,1/3
2024-07-25 19:57:24,128,868.0,-136,437,0,4,1/3
2024-07-25 19:57:33,129,868.0,-137,439,0,4,1/3
2024-07-25 19:57:51,131,868.0,-134,452,0,4,1/3
2024-07-25 19:58:36,136,868.0,-137,476,0,4,1/3
2024-07-25 19:58:45,137,868.0,-132,459,0,4,1/3
2024-07-25 19:59:03,139,868.0,-135,447,0,4,1/3
2024-07-25 19:59:12,140,868.0,-136,448,0,4,1/3
2024-07-25 19:59:21,141,868.0,-129,445,0,4,1/3
2024-07-25 19:59:30,142,868.0,-140,455,0,4,1/3
2024-07-25 20:00:15,147,868.0,-136,455,0,4,1/3
2024-07-25 20:00:43,150,868.0,-134,431,0,4,1/3
2024-07-25 20:01:19,154,868.0,-130,445,0,4,1/3
2024-07-25 20:01:46,157,868.0,-136,446,0,4,1/3
2024-07-25 20:01:55,158,868.0,-130,442,0,4,1/3
2024-07-25 20:02:04,159,868.0,-133,450,0,4,1/3
2024-07-25 20:02:49,164,868.0,-134,453,0,4,1/3
2024-07-25 20:03:16,167,868.0,-138,440,0,4,1/3
2024-07-25 20:03:34,169,868.0,-134,460,0,4,1/3
2024-07-25 20:04:02,172,868.0,-137,442,0,4,1/3
2024-07-25 20:04:11,173,868.0,-131,458,0,4,1/3
2024-07-25 20:05:05,179,868.0,-137,462,0,4,1/3
2024-07-25 20:05:32,182,868.0,-132,429,0,4,1/3
2024-07-25 20:05:50,184,868.0,-128,424,0,4,1/3
2024-07-25 20:05:59,185,868.0,-127,436,0,4,1/3
2024-07-25 20:06:08,186,868.0,-125,439,0,4,1/3
2024-07-25 20:13:04,232,868.0,-134,441,0,4,1/3
2024-07-25 20:13:13,233,868.0,-137,448,0,4,1/3
2024-07-25 20:13:50,237,868.0,-137,432,0,4,1/3
2024-07-25 20:13:58,238,868.0,-136,452,0,4,1/3
2024-07-25 20:14:08,239,868.0,-135,440,0,4,1/3
2024-07-25 20:16:14,253,868.0,-137,429,0,4,1/3
